Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Count,User_Score,User_Count,Developer,Rating,Critic_Score
Namco Museum: 50th Anniversary,PS2,2005,Misc,Namco Bandai Games,2.08,1.35,0,0.54,3.98,21,0,,Digital Eclipse,E10+,61
Namco Museum: 50th Anniversary,GC,2005,Misc,Namco Bandai Games,0.17,0.04,0,0.01,0.21,23,0,,Backbone Vancouver,E10+,60
Namco Museum: 50th Anniversary,GBA,2005,Misc,Namco Bandai Games,0.14,0.05,0,0,0.2,7,0,,Backbone Vancouver,E,60
Namco Museum: 50th Anniversary,XB,2005,Misc,Namco Bandai Games,0.13,0.04,0,0.01,0.18,23,0,,Backbone Vancouver,E10+,62
Namco Museum: Virtual Arcade,X360,2008,Misc,Atari,0.27,0.01,0.01,0.02,0.31,16,0,,Namco Bandai Games,E10+,63
Nancy Drew: The Mystery of the Clue Bender Society,DS,2008,Adventure,Codemasters,0.24,0,0,0.02,0.26,5,3.6,5,Gorilla Systems,E10+,46
Nancy Drew: The White Wolf of Icicle Creek,Wii,2008,Adventure,Sega,0.14,0,0,0.01,0.15,9,0,,Her Interactive,E,67
Nano Assault,3DS,2011,Shooter,Majesco Entertainment,0.08,0,0,0.01,0.08,8,7.7,18,Shin'en,E10+,75
NanoBreaker,PS2,2005,Action,Konami Digital Entertainment,0.03,0.02,0,0.01,0.06,38,6.7,11,KCET,M,51
Nanostray,DS,2005,Shooter,Majesco Entertainment,0.05,0,0,0,0.06,43,7.7,19,Shin'en,E,71
Nanostray 2,DS,2008,Shooter,Codemasters,0.03,0.01,0,0,0.05,23,7.8,8,Shin'en,E,75
Napoleon Dynamite: The Game,PSP,2007,Puzzle,Crave Entertainment,0.03,0,0,0,0.04,14,4.6,7,7 Studios,E10+,37
Napoleon Dynamite: The Game,DS,2007,Puzzle,Crave Entertainment,0.02,0,0,0,0.03,9,7.3,4,7 Studios,E10+,45
Napoleon: Total War,PC,2010,Strategy,Sega,0.02,0.53,0,0.12,0.66,56,7.9,515,Creative Assembly,T,81
NARC,PS2,2005,Shooter,Midway Games,0.18,0.14,0,0.05,0.36,24,7,21,Point of View,M,50
NARC,XB,2005,Shooter,Midway Games,0.14,0.04,0,0.01,0.18,27,2.8,6,Point of View,M,51
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009,Fighting,Nintendo,0.44,0.03,0,0.04,0.51,23,8.1,21,8ing/Raizing,T,74
Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,Action,505 Games,0.11,0.01,0.05,0.01,0.18,14,3,12,"Eighting, Takara Tomy",E10+,38
Naruto Shippuden: Kizuna Drive,PSP,2010,Action,Namco Bandai Games,0.04,0.02,0.05,0.01,0.13,22,5,6,Premium Agency,T,57
Naruto Shippuden: Legends: Akatsuki Rising,PSP,2009,Fighting,Namco Bandai Games,0.14,0,0,0.01,0.15,15,6.2,10,Racjin,T,60
Naruto Shippuden: Naruto vs. Sasuke,DS,2008,Action,Takara Tomy,0.07,0,0.03,0,0.11,7,0,,Takara Tomy,E10+,64
Naruto Shippuden: Ninja Council 4,DS,2007,Action,Nintendo,0.08,0,0.13,0.01,0.22,10,0,,"Aspect, Takara Tomy",E10+,49
Naruto Shippuden: Ninja Destiny 2,DS,2008,Fighting,Takara Tomy,0.19,0.02,0.13,0.02,0.37,12,5.7,11,Takara Tomy,T,55
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2009,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38,22,6.6,19,CyberConnect2,T,61
Naruto Shippuden: Ultimate Ninja Impact,PSP,2011,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,0.34,16,7.2,26,Racjin,T,59
Naruto Shippuden: Ultimate Ninja Storm 2,PS3,2010,Fighting,Namco Bandai Games,0.42,0.46,0.15,0.18,1.21,34,8.3,130,CyberConnect2,T,76
Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.78,31,8.5,39,CyberConnect2,T,74
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013,Fighting,Namco Bandai Games,0.32,0.32,0.15,0.15,0.93,32,7.9,187,CyberConnect2,T,77
Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013,Fighting,Namco Bandai Games,0.29,0.16,0.01,0.05,0.51,16,7.7,67,CyberConnect2,T,70
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,Namco Bandai Games,0.41,0.45,0.11,0.17,1.14,60,8.2,201,CyberConnect2,T,79
Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016,Fighting,Namco Bandai Games,0.21,0.07,0,0.03,0.3,11,8.5,51,CyberConnect2,T,81
Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012,Fighting,Namco Bandai Games,0.27,0.24,0.14,0.08,0.73,23,7.1,83,"CyberConnect2, Racjin",T,74
Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.44,35,7.2,47,"CyberConnect2, Racjin",T,74
Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014,Fighting,Namco Bandai Games,0.15,0.14,0.09,0.06,0.43,26,7.5,100,CyberConnect2,T,73
Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,0.14,0.06,0,0.02,0.22,11,7.3,44,CyberConnect2,T,62
Naruto: Clash of Ninja,GC,2003,Fighting,Tomy Corporation,0.53,0.14,0,0.02,0.68,21,8.1,20,Tomy Corporation,T,72
Naruto: Clash of Ninja 2,GC,2003,Fighting,Nintendo,0.44,0.12,0.45,0.03,1.04,22,8.9,39,8ing/Raizing,T,74
Naruto: Clash of Ninja Revolution,Wii,2007,Fighting,Tomy Corporation,0.44,0.46,0,0.11,1.01,23,8,27,8ing/Raizing,T,74
Naruto: Clash of Ninja Revolution 2,Wii,2008,Fighting,Tomy Corporation,0.34,0.02,0,0.03,0.38,20,8.4,16,Eighting,T,72
Naruto: Ninja Council,GBA,2003,Action,Tomy Corporation,0.16,0.06,0,0,0.22,12,7.1,9,Aspect,E10+,60
Naruto: Ninja Council 3,DS,2006,Action,D3Publisher,0.39,0,0,0.03,0.42,23,6.5,13,Aspect,E10+,56
Naruto: Ninja Destiny,DS,2006,Fighting,Namco Bandai Games,0.02,0.01,0.16,0,0.19,22,4.4,10,Takara Tomy,T,61
Naruto: Path of the Ninja,DS,2007,Role-Playing,D3Publisher,0.37,0,0,0.03,0.4,18,7.2,9,TOSE,E10+,57
Naruto: Path of the Ninja 2,DS,2006,Role-Playing,Takara Tomy,0.22,0,0,0.02,0.23,18,7.5,6,TOSE,E10+,62
Naruto: Powerful Shippuden,3DS,2012,Platform,Namco Bandai Games,0.08,0.02,0.04,0.01,0.15,13,5.4,19,Inti Creates,E10+,71
Naruto: Rise of a Ninja,X360,2007,Action,Ubisoft,0.29,0.01,0,0.03,0.33,35,8.6,84,Ubisoft Montreal,T,78
Naruto: The Broken Bond,X360,2008,Action,Ubisoft,0.24,0.28,0,0.06,0.59,34,7.8,46,Ubisoft Montreal,T,80
Naruto: Ultimate Ninja,PS2,2003,Fighting,Atari,0.5,0.02,0,0.08,0.61,34,7.7,35,CyberConnect2,T,75
Naruto: Ultimate Ninja 2,PS2,2004,Fighting,Namco Bandai Games,0.47,0.02,0,0.08,0.57,27,7.9,27,CyberConnect2,T,73
Naruto: Ultimate Ninja 3,PS2,2005,Fighting,Atari,0.36,0.01,0,0.06,0.44,24,8.7,33,CyberConnect2,T,75
Naruto: Ultimate Ninja Heroes,PSP,2006,Fighting,Namco Bandai Games,0.26,0,0,0,0.26,11,6.6,11,Bandai,T,70
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,2006,Fighting,Atari,0.14,0,0,0.01,0.16,20,7.8,17,CyberConnect2,T,64
Naruto: Ultimate Ninja Storm,PS3,2008,Fighting,Namco Bandai Games,0.49,0.34,0.09,0.15,1.07,32,8.6,95,CyberConnect2,T,75
Naruto: Uzumaki Chronicles 2,PS2,2006,Action,Namco Bandai Games,0.28,0.22,0,0.07,0.58,22,6.9,17,Cavia Inc.,T,52
NASCAR,PSP,2006,Racing,Electronic Arts,0.09,0,0,0.01,0.1,13,5.3,6,Exient Entertainment,E,66
NASCAR 06: Total Team Control,PS2,2005,Racing,Electronic Arts,0.53,0.02,0,0.09,0.63,18,7.7,18,EA Sports,E,78
NASCAR 06: Total Team Control,XB,2005,Racing,Electronic Arts,0.2,0.06,0,0.01,0.27,25,5.9,7,EA Sports,E,79
NASCAR 07,PS2,2006,Racing,Electronic Arts,0.06,0.04,0,0.01,0.11,26,8.9,16,EA Tiburon,E,68
NASCAR 07,XB,2006,Racing,Electronic Arts,0.03,0.01,0,0,0.04,26,7,4,EA Tiburon,E,72
NASCAR 08,X360,2007,Racing,Electronic Arts,0.26,0,0,0.02,0.29,29,5.2,30,EA Tiburon,E,59
NASCAR 08,PS2,2007,Racing,Electronic Arts,0.12,0.09,0,0.03,0.24,9,8.2,9,EA Tiburon,E,56
NASCAR 08,PS3,2007,Racing,Electronic Arts,0.15,0.05,0,0.03,0.23,21,5,14,EA Tiburon,E,57
NASCAR 09,X360,2008,Racing,Electronic Arts,0.23,0,0,0.02,0.25,32,7.8,15,EA Games,E,69
NASCAR 09,PS3,2008,Racing,Electronic Arts,0.22,0.01,0,0.02,0.25,22,7.5,10,EA Games,E,65
NASCAR '14,X360,2014,Racing,Deep Silver,0.15,0,0,0.02,0.17,4,5.1,14,Deep Silver,E,65
NASCAR '14,PS3,2014,Racing,Deep Silver,0.09,0,0,0.02,0.11,7,4.6,20,Eutechnyx,E,67
NASCAR 2001,PS,2000,Racing,Electronic Arts,0.45,0.31,0,0.05,0.81,8,6.1,9,Black Box,E,73
NASCAR 2001,PS2,2000,Racing,Electronic Arts,0.34,0.27,0,0.09,0.7,16,6.6,9,EA Sports,E,66
NASCAR 2005: Chase for the Cup,PS2,2004,Racing,Electronic Arts,0.69,0.54,0,0.18,1.41,19,8.4,15,EA Tiburon,E,87
NASCAR 2005: Chase for the Cup,XB,2004,Racing,Electronic Arts,0.34,0.1,0,0.02,0.45,16,0,,EA Tiburon,E,86
NASCAR 2011: The Game,X360,2011,Racing,Activision,0.29,0,0,0.02,0.3,24,4.1,14,Eutechnyx,E,62
NASCAR 2011: The Game,PS3,2011,Racing,Activision,0.25,0,0,0.02,0.27,16,3.7,15,Eutechnyx,E,62
NASCAR 2011: The Game,Wii,2011,Racing,Activision,0.21,0,0,0.01,0.22,5,3.1,9,Eutechnyx,E,42
NASCAR Heat,PS,2000,Racing,Hasbro Interactive,0.22,0.15,0,0.03,0.39,5,0,,Monster Games Inc.,E,62
NASCAR Heat 2002,PS2,2001,Racing,Infogrames,0.29,0.23,0,0.08,0.6,14,0,,Monster Games Inc.,E,81
NASCAR Heat 2002,XB,2001,Racing,Infogrames,0.15,0.04,0,0.01,0.2,18,0,,Monster Games Inc.,E,78
NASCAR Heat 2002,GBA,2002,Racing,Infogrames,0.12,0.04,0,0,0.16,4,0,,Crawfish Interactive,E,52
NASCAR Heat Evolution,PS4,2016,Racing,Dusenberry Martin Racing,0.04,0,0,0.01,0.05,8,3.8,18,Dusenberry Martin Racing,E,66
NASCAR Kart Racing,Wii,2009,Racing,Electronic Arts,0.39,0,0,0.03,0.42,12,8.1,9,Electronic Arts,E,70
NASCAR The Game: Inside Line,X360,2012,Racing,Activision,0.09,0,0,0.01,0.1,7,3.4,27,Eutechnyx,E,72
NASCAR The Game: Inside Line,PS3,2012,Racing,Activision,0.07,0,0,0.01,0.08,4,4.5,15,Eutechnyx,E,76
NASCAR Thunder 2002,PS2,2001,Racing,Electronic Arts,0.57,0.44,0,0.15,1.16,17,8.5,22,EA Sports,E,85
NASCAR Thunder 2002,PS,2001,Racing,Electronic Arts,0.23,0.16,0,0.03,0.42,8,6.9,10,Black Box,E,69
NASCAR Thunder 2002,XB,2001,Racing,Electronic Arts,0.25,0.07,0,0.01,0.33,17,0,,EA Tiburon,E,82
NASCAR Thunder 2003,PS2,N/A,Racing,Unknown,0.6,0.46,0,0.16,1.22,16,8.7,17,EA Sports,E,84
NASCAR Thunder 2003,GC,2002,Racing,Electronic Arts,0.24,0.06,0,0.01,0.31,12,6.6,5,EA Sports,E,85
NASCAR Thunder 2003,XB,2002,Racing,Electronic Arts,0.2,0.06,0,0.01,0.27,13,0,,EA Sports,E,84
NASCAR Thunder 2004,PS2,2003,Racing,Electronic Arts,0.53,0.41,0,0.14,1.08,15,8.9,77,EA Tiburon,E,88
NASCAR Thunder 2004,XB,2003,Racing,Electronic Arts,0.18,0.05,0,0.01,0.23,14,9.1,15,EA Games,E,85
NASCAR: Dirt to Daytona,PS2,N/A,Racing,Unknown,0.28,0.22,0,0.07,0.58,10,8.8,19,Monster Games Inc.,E,84
NASCAR: Dirt to Daytona,GC,2002,Racing,Infogrames,0.07,0.02,0,0,0.09,8,7.3,7,Monster Games Inc.,E,85
Natural Doctrine,PS4,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01,0.1,31,6,79,Kadokawa,M,53
Natural Doctrine,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.01,0.03,0.01,0.07,7,7.5,29,Kadokawa,M,60
Naughty Bear,PS3,2010,Action,505 Games,0.18,0.18,0,0.07,0.43,31,5.5,49,Artificial Mind and Movement,T,43
Naughty Bear,X360,2010,Action,505 Games,0.21,0.15,0,0.04,0.4,51,5.6,70,Artificial Mind and Movement,T,43
Naval Assault: The Killing Tide,X360,2010,Simulation,505 Games,0.08,0.07,0,0.02,0.17,11,4.2,5,Artech Studios,T,40
Naval Ops: Commander,PS2,2004,Simulation,Tecmo Koei,0.03,0.02,0,0.01,0.05,12,0,,Micro Cabin,T,65
Naval Ops: Warship Gunner,PS2,2003,Simulation,Tecmo Koei,0.05,0.04,0,0.01,0.11,17,8.9,23,Micro Cabin,T,67
NBA,PSP,2005,Sports,Sony Computer Entertainment,0.2,0,0,0.02,0.21,25,6.9,14,989 Sports,E,57
NBA 06,PS2,2005,Sports,Sony Computer Entertainment,0.26,0.2,0,0.07,0.53,26,6.3,27,SCEA Sports Studio,E,63
NBA 06,PSP,2005,Sports,Sony Computer Entertainment,0.2,0,0,0.02,0.22,19,5.4,8,SCEA Sports Studio,E,72
NBA 07,PS3,2006,Sports,Sony Computer Entertainment,0.24,0,0.01,0.02,0.27,24,6.3,10,SCEA,E,63
NBA 07,PSP,2006,Sports,Sony Computer Entertainment,0.18,0,0,0.02,0.2,24,7,5,SCEA,E,68
NBA 07,PS2,2006,Sports,Sony Computer Entertainment,0.01,0.01,0,0,0.02,24,6.8,5,SCEA,E,63
NBA 08,PS3,2007,Sports,Sony Computer Entertainment,0.12,0,0,0.01,0.13,37,6,4,SCEA San Diego Studios,E,63
NBA 08,PS2,2007,Sports,Sony Computer Entertainment,0.06,0.05,0,0.02,0.13,16,0,,SCEA San Diego Studios,E,59
NBA 08,PSP,2007,Sports,Sony Computer Entertainment,0.03,0,0,0,0.03,18,7.5,8,SCEA,E,75
NBA 09: The Inside,PSP,2008,Sports,Sony Computer Entertainment,0.16,0,0,0.01,0.17,9,7.4,7,SCEA San Diego Studios,E,79
NBA 09: The Inside,PS3,2008,Sports,Sony Computer Entertainment,0.14,0,0,0.01,0.15,17,5.1,7,SCEA San Diego Studios,E,63
NBA 10: The Inside,PSP,2009,Sports,Sony Computer Entertainment,0.07,0,0,0.01,0.08,13,3,13,SCEA San Diego Studios,E,69
NBA 2K10,X360,2009,Sports,Take-Two Interactive,0.88,0.02,0,0.08,0.97,46,7.6,34,Visual Concepts,E,82
NBA 2K10,PS3,2009,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84,30,7.8,39,Visual Concepts,E,83
NBA 2K11,X360,2010,Action,Take-Two Interactive,1.84,0.12,0.01,0.13,2.09,50,8.1,100,Visual Concepts,E,89
NBA 2K11,PS3,2010,Action,Take-Two Interactive,1.41,0.2,0.03,0.16,1.8,46,7.6,105,Visual Concepts,E,89
NBA 2K11,PC,2010,Action,Take-Two Interactive,0.18,0,0,0.01,0.19,6,8.6,37,Visual Concepts,E,82
NBA 2K12,X360,2011,Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62,42,7.7,134,Visual Concepts,E,90
NBA 2K12,PS3,2011,Sports,Take-Two Interactive,1.62,0.26,0.05,0.18,2.11,38,6.7,127,Visual Concepts,E,90
NBA 2K12,PC,2011,Sports,Take-Two Interactive,0.09,0.05,0,0.02,0.16,5,7.1,66,Visual Concepts,E,86
NBA 2K13,X360,2012,Sports,Take-Two Interactive,2.6,0.2,0.01,0.19,3,41,7.2,131,Visual Concepts,E,88
NBA 2K13,PS3,2012,Sports,Take-Two Interactive,1.73,0.43,0.05,0.27,2.47,26,8,99,Visual Concepts,E,90
NBA 2K13,WiiU,2012,Sports,Take-Two Interactive,0.07,0.04,0,0.01,0.13,17,7,43,Visual Concepts,E,85
NBA 2K13,PC,2012,Sports,Take-Two Interactive,0,0.02,0,0,0.03,5,6.8,130,Visual Concepts,E,90
NBA 2K14,X360,2013,Sports,Take-Two Interactive,2.1,0.19,0,0.23,2.52,23,4.9,150,Visual Concepts,E,87
NBA 2K14,PS3,2013,Sports,Take-Two Interactive,1.44,0.31,0.04,0.32,2.11,26,4.9,142,Visual Concepts,E,84
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,0.89,0.31,0.01,0.23,1.45,20,6.5,368,Visual Concepts,E,85
NBA 2K14,XOne,2013,Sports,Take-Two Interactive,0.7,0.11,0,0.09,0.91,15,5.7,183,Visual Concepts,E,86
NBA 2K15,PS4,2014,Sports,Take-Two Interactive,1.47,0.54,0.01,0.43,2.45,50,7,291,Visual Concepts,E,83
NBA 2K15,XOne,2014,Sports,Take-Two Interactive,1.37,0.18,0,0.18,1.72,9,6.3,101,Visual Concepts,E,82
NBA 2K16,PS4,2015,Sports,Take-Two Interactive,2.49,0.66,0.03,0.69,3.88,51,6.7,364,Visual Concepts,E10+,87
NBA 2K16,XOne,2015,Sports,Take-Two Interactive,1.95,0.15,0,0.24,2.34,14,6.2,115,Visual Concepts,E10+,86
NBA 2K17,PS4,2016,Sports,Take-Two Interactive,1.25,0.27,0.02,0.34,1.88,47,6.7,162,Visual Concepts,E,88
NBA 2K17,XOne,2016,Sports,Take-Two Interactive,0.86,0.06,0,0.11,1.02,17,6.2,91,Visual Concepts,E,90
NBA 2K17,PC,2016,Sports,Take-Two Interactive,0,0.01,0,0,0.01,6,6.3,52,Visual Concepts,E,90
NBA 2K2,PS2,2002,Sports,Sega,0.59,0.46,0.01,0.15,1.22,19,7.8,16,Visual Concepts,E,89
NBA 2K2,XB,2002,Sports,Sega,0.15,0.04,0,0.01,0.2,17,7.6,5,Visual Concepts,E,90
NBA 2K2,GC,2002,Sports,Sega,0.09,0.02,0,0,0.12,13,8,4,Visual Concepts,E,90
NBA 2K3,PS2,2002,Sports,Sega,0.51,0.4,0,0.13,1.05,21,8,22,Visual Concepts,E,89
NBA 2K3,XB,2002,Sports,Sega,0.24,0.07,0,0.01,0.32,15,7.9,9,Visual Concepts,E,87
NBA 2K3,GC,2002,Sports,Sega,0.12,0.03,0,0,0.16,11,0,,Visual Concepts,E,84
NBA 2K6,PS2,2005,Action,Take-Two Interactive,0.43,0.34,0,0.11,0.88,23,8.3,13,Visual Concepts,E,84
NBA 2K6,XB,2005,Action,Take-Two Interactive,0.27,0.08,0,0.01,0.36,27,8.7,15,Visual Concepts,E,84
NBA 2K6,X360,2005,Action,Take-Two Interactive,0.21,0.01,0,0.02,0.23,33,8.6,31,Visual Concepts,E,81
NBA 2K7,PS2,2006,Sports,Take-Two Interactive,0.65,0.02,0,0.11,0.78,12,8.4,18,"Kush Games, Visual Concepts",E,81
NBA 2K7,X360,2006,Sports,Take-Two Interactive,0.53,0,0,0.04,0.58,46,7.8,67,"Kush Games, Visual Concepts",E,84
NBA 2K7,PS3,2006,Sports,Take-Two Interactive,0.3,0.04,0,0.03,0.37,20,7.4,8,Visual Concepts,E,80
NBA 2K7,XB,2006,Sports,Take-Two Interactive,0.02,0.01,0,0,0.03,8,8.6,5,"Kush Games, Visual Concepts",E,83
NBA 2K8,X360,2007,Sports,Take-Two Interactive,0.79,0,0,0.07,0.85,33,7,28,Visual Concepts,E,81
NBA 2K8,PS2,2007,Sports,Take-Two Interactive,0.5,0.02,0,0.08,0.6,7,6,9,Visual Concepts,E,72
NBA 2K8,PS3,2007,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55,18,6.8,19,Visual Concepts,E,81
NBA 2K9,X360,2008,Sports,Take-Two Interactive,1,0.16,0,0.11,1.27,32,7.2,44,Visual Concepts,E,84
NBA 2K9,PS3,2008,Sports,Take-Two Interactive,0.56,0,0,0.05,0.61,30,7,37,Visual Concepts,E,82
NBA Ballers,PS2,2004,Sports,Midway Games,0.81,0.63,0,0.21,1.66,44,9.2,19,Midway,E,83
NBA Ballers,XB,2004,Sports,Midway Games,0.37,0.11,0,0.02,0.51,35,8.1,8,Midway,E,82
NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,0.17,0,0,0.01,0.19,42,4.2,15,Midway,E,55
NBA Ballers: Chosen One,PS3,2008,Sports,Midway Games,0.12,0,0,0.01,0.14,23,6.5,4,Midway,E,54
NBA Ballers: Phenom,PS2,2006,Sports,Midway Games,0.23,0.18,0,0.06,0.47,19,8.5,8,Midway,E,69
NBA Ballers: Phenom,XB,2006,Sports,Midway Games,0.09,0.03,0,0,0.13,23,0,,Midway,E,70
NBA Ballers: Rebound,PSP,2006,Sports,Midway Games,0.09,0,0,0.01,0.1,17,7.7,7,Backbone Entertainment,E,69
NBA Courtside 2002,GC,2002,Sports,Nintendo,0.19,0.05,0,0.01,0.25,18,7.4,7,Left Field Productions,E,71
NBA Hoopz,PS2,2001,Sports,Midway Games,0.09,0.07,0,0.02,0.18,10,0,,Eurocom Entertainment Software,E,63
NBA Inside Drive 2002,XB,2002,Sports,Microsoft Game Studios,0.28,0.08,0,0.01,0.37,26,0,,High Voltage Software,E,76
NBA Inside Drive 2003,XB,2002,Sports,Microsoft Game Studios,0.23,0.07,0,0.01,0.31,21,7.8,12,High Voltage Software,E,72
NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,0.13,0.04,0,0.01,0.17,31,8.2,11,High Voltage Software,E,71
NBA Jam,Wii,2010,Sports,Electronic Arts,0.36,0.02,0,0.02,0.4,43,8.5,20,EA Canada,E,79
NBA Jam,PS3,2010,Sports,Electronic Arts,0.22,0.12,0,0.06,0.39,33,5.7,14,EA Canada,E,71
NBA Jam,X360,2010,Sports,Electronic Arts,0.27,0.09,0,0.03,0.39,30,7,24,EA Canada,E,75
NBA Jam,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0,0,0.14,17,9.1,7,Acclaim,E,68
NBA Jam 2002,GBA,2002,Sports,Acclaim Entertainment,0.08,0.03,0,0,0.11,11,0,,DC Studios,E,49
NBA Live 06,XB,2005,Sports,Electronic Arts,0.57,0.04,0,0.03,0.64,30,6.4,15,EA Canada,E,79
NBA Live 06,PSP,2005,Sports,Electronic Arts,0.39,0,0,0.03,0.42,18,7.6,13,EA Canada,E,80
NBA Live 06,GC,2005,Sports,Electronic Arts,0.25,0.07,0,0.01,0.33,14,0,,EA Canada,E,76
NBA Live 06,X360,2005,Sports,Electronic Arts,0.27,0,0,0.02,0.29,35,5.6,16,EA Canada,E,64
NBA Live 07,PS2,2006,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3,12,6,39,EA Sports,E,63
NBA Live 07,PSP,2006,Sports,Electronic Arts,0.47,0,0,0.04,0.51,9,7.5,4,EA Sports,E,64
NBA Live 07,X360,2006,Sports,Electronic Arts,0.42,0,0,0.04,0.46,32,4.9,60,EA Sports,E,59
NBA Live 07,XB,2006,Sports,Electronic Arts,0.04,0.01,0,0,0.06,14,6.8,13,EA Sports,E,69
NBA Live 08,PS2,2007,Sports,Electronic Arts,0.59,0.02,0.01,0.1,0.72,10,6.6,9,EA Canada,E,68
NBA Live 08,PS3,2007,Sports,Electronic Arts,0.56,0.02,0.01,0.05,0.63,28,6.8,10,EA Canada,E,73
NBA Live 08,X360,2007,Sports,Electronic Arts,0.47,0,0,0.04,0.52,37,5.3,19,EA Canada,E,73
NBA Live 08,PSP,2007,Sports,Electronic Arts,0.28,0,0,0.02,0.31,11,6.2,5,EA Canada,E,73
NBA Live 08,Wii,2007,Sports,Electronic Arts,0.14,0,0,0.01,0.16,11,7.1,21,EA Canada,E,52
NBA Live 09,X360,2008,Sports,Electronic Arts,0.5,0.14,0,0.07,0.71,32,7.4,14,EA Canada,E,77
NBA Live 09,PS3,2008,Sports,Electronic Arts,0.46,0,0.02,0.04,0.52,32,7.8,15,EA Canada,E,75
NBA Live 09 All-Play,Wii,2008,Sports,Electronic Arts,0.19,0.01,0,0.02,0.22,11,5.9,14,EA Sports,E,51
NBA Live 10,PS3,2009,Sports,Electronic Arts,0.46,0.02,0.01,0.05,0.54,32,7.5,25,EA Canada,E,81
NBA Live 10,X360,2009,Sports,Electronic Arts,0.4,0.02,0,0.03,0.45,40,7.7,37,EA Canada,E,80
NBA Live 10,PSP,2009,Sports,Electronic Arts,0.21,0,0.01,0.02,0.24,4,4.2,10,EA Canada,E,64
NBA Live 14,PS4,2013,Sports,Electronic Arts,0.15,0.05,0,0.04,0.24,25,2.7,175,EA Sports,E,43
NBA Live 14,XOne,2013,Sports,Electronic Arts,0.16,0.02,0,0.02,0.2,14,3.1,88,EA Sports,E,36
NBA Live 15,PS4,2014,Sports,Electronic Arts,0.16,0.04,0,0.04,0.23,24,5.6,86,EA Sports,E,59
NBA Live 15,XOne,2014,Sports,Electronic Arts,0.17,0.02,0,0.02,0.21,9,6.8,53,EA Sports,E,53
NBA Live 16,PS4,2015,Sports,Electronic Arts,0.1,0.04,0,0.03,0.18,27,6.1,70,EA Sports,E,59
NBA Live 16,XOne,2015,Sports,Electronic Arts,0.09,0.01,0,0.01,0.11,17,5.6,62,EA Sports,E,60
NBA Live 2001,PS,2000,Sports,Electronic Arts,0.7,0.47,0,0.08,1.25,10,8,6,EA Sports,E,86
NBA Live 2001,PS2,2001,Sports,Electronic Arts,0.52,0.4,0.04,0.13,1.1,18,0,,EA Sports,E,74
NBA Live 2002,PS2,2001,Sports,Electronic Arts,0.91,0.71,0,0.24,1.86,16,7.4,8,Electronic Arts,E,70
NBA Live 2002,PS,2001,Sports,Electronic Arts,0.29,0.19,0,0.03,0.52,6,8.8,9,EA Canada,E,81
NBA Live 2002,XB,2001,Sports,Electronic Arts,0.35,0.03,0,0.02,0.4,15,7.5,6,Electronic Arts,E,76
NBA Live 2003,PS2,2002,Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66,22,8.3,28,EA Canada,E,83
NBA Live 2003,XB,N/A,Sports,Electronic Arts,0.31,0.04,0,0.01,0.36,17,8.8,6,EA Canada,E,82
NBA Live 2003,GC,N/A,Sports,Electronic Arts,0.23,0.06,0,0.01,0.3,11,8.2,5,EA Canada,E,82
NBA Live 2004,PS2,2003,Sports,Electronic Arts,1.57,0.18,0,0.27,2.03,19,7.7,41,EA Sports,E,86
NBA Live 2004,XB,2003,Sports,Electronic Arts,0.44,0.04,0,0.02,0.51,19,8.2,11,EA Sports,E,85
NBA Live 2004,GC,2003,Sports,Electronic Arts,0.21,0.05,0,0.01,0.27,17,9,4,EA Sports,E,84
NBA Live 2005,PS2,2004,Sports,Electronic Arts,2.03,0.21,0,0.35,2.59,21,8.1,44,EA Canada,E,84
